trial_number,population_size,elite_size,tournament_size,initial_individual_time_seconds,offspring_improvement_time_seconds,parent1_route_inherit_prob,perturbation_steps,construction_iterations,instance,seed,obj_val,gap_pct
0,7,1,2,1.5160529302818047,0.4540196317746876,0.6837281251257901,3,19,D,11,1046.936,10.904
0,7,1,2,1.5160529302818047,0.4540196317746876,0.6837281251257901,3,19,D,22,1050.984,11.333
0,7,1,2,1.5160529302818047,0.4540196317746876,0.6837281251257901,3,19,D,33,1026.938,8.786
0,7,1,2,1.5160529302818047,0.4540196317746876,0.6837281251257901,3,19,G,11,3521.821,10.819
0,7,1,2,1.5160529302818047,0.4540196317746876,0.6837281251257901,3,19,G,22,3574.637,12.481
0,7,1,2,1.5160529302818047,0.4540196317746876,0.6837281251257901,3,19,G,33,3482.56,9.583
0,7,1,2,1.5160529302818047,0.4540196317746876,0.6837281251257901,3,19,I,11,759.643,11.712
0,7,1,2,1.5160529302818047,0.4540196317746876,0.6837281251257901,3,19,I,22,749.029,10.151
0,7,1,2,1.5160529302818047,0.4540196317746876,0.6837281251257901,3,19,I,33,735.056,8.096
0,7,1,2,1.5160529302818047,0.4540196317746876,0.6837281251257901,3,19,K,11,983.461,14.89
0,7,1,2,1.5160529302818047,0.4540196317746876,0.6837281251257901,3,19,K,22,959.225,12.059
0,7,1,2,1.5160529302818047,0.4540196317746876,0.6837281251257901,3,19,K,33,943.286,10.197
1,7,4,4,1.163263561223304,0.6848672676657162,0.7286301920730571,4,30,D,11,1046.936,10.904
1,7,4,4,1.163263561223304,0.6848672676657162,0.7286301920730571,4,30,D,22,1031.786,9.299
1,7,4,4,1.163263561223304,0.6848672676657162,0.7286301920730571,4,30,D,33,1031.279,9.246
1,7,4,4,1.163263561223304,0.6848672676657162,0.7286301920730571,4,30,G,11,3521.821,10.819
1,7,4,4,1.163263561223304,0.6848672676657162,0.7286301920730571,4,30,G,22,3542.336,11.464
1,7,4,4,1.163263561223304,0.6848672676657162,0.7286301920730571,4,30,G,33,3579.71,12.64
1,7,4,4,1.163263561223304,0.6848672676657162,0.7286301920730571,4,30,I,11,744.379,9.467
1,7,4,4,1.163263561223304,0.6848672676657162,0.7286301920730571,4,30,I,22,749.029,10.151
1,7,4,4,1.163263561223304,0.6848672676657162,0.7286301920730571,4,30,I,33,735.056,8.096
1,7,4,4,1.163263561223304,0.6848672676657162,0.7286301920730571,4,30,K,11,975.55,13.966
1,7,4,4,1.163263561223304,0.6848672676657162,0.7286301920730571,4,30,K,22,959.225,12.059
1,7,4,4,1.163263561223304,0.6848672676657162,0.7286301920730571,4,30,K,33,943.286,10.197
2,11,4,2,1.6467578046597215,0.24081875842904338,0.37058805625390145,1,22,D,11,1019.869,8.037
2,11,4,2,1.6467578046597215,0.24081875842904338,0.37058805625390145,1,22,D,22,1037.399,9.894
2,11,4,2,1.6467578046597215,0.24081875842904338,0.37058805625390145,1,22,D,33,1031.279,9.246
2,11,4,2,1.6467578046597215,0.24081875842904338,0.37058805625390145,1,22,G,11,3521.821,10.819
2,11,4,2,1.6467578046597215,0.24081875842904338,0.37058805625390145,1,22,G,22,3435.9,8.115
2,11,4,2,1.6467578046597215,0.24081875842904338,0.37058805625390145,1,22,G,33,3482.56,9.583
2,11,4,2,1.6467578046597215,0.24081875842904338,0.37058805625390145,1,22,I,11,744.379,9.467
2,11,4,2,1.6467578046597215,0.24081875842904338,0.37058805625390145,1,22,I,22,749.029,10.151
2,11,4,2,1.6467578046597215,0.24081875842904338,0.37058805625390145,1,22,I,33,735.056,8.096
2,11,4,2,1.6467578046597215,0.24081875842904338,0.37058805625390145,1,22,K,11,975.55,13.966
2,11,4,2,1.6467578046597215,0.24081875842904338,0.37058805625390145,1,22,K,22,959.225,12.059
2,11,4,2,1.6467578046597215,0.24081875842904338,0.37058805625390145,1,22,K,33,943.286,10.197
3,9,2,2,1.023715842323917,0.936714608107535,0.37346817350716505,4,47,D,11,1033.563,9.488
3,9,2,2,1.023715842323917,0.936714608107535,0.37346817350716505,4,47,D,22,1031.786,9.299
3,9,2,2,1.023715842323917,0.936714608107535,0.37346817350716505,4,47,D,33,1033.355,9.466
3,9,2,2,1.023715842323917,0.936714608107535,0.37346817350716505,4,47,G,11,3521.821,10.819
3,9,2,2,1.023715842323917,0.936714608107535,0.37346817350716505,4,47,G,22,3516.675,10.657
3,9,2,2,1.023715842323917,0.936714608107535,0.37346817350716505,4,47,G,33,3529.572,11.063
3,9,2,2,1.023715842323917,0.936714608107535,0.37346817350716505,4,47,I,11,739.689,8.778
3,9,2,2,1.023715842323917,0.936714608107535,0.37346817350716505,4,47,I,22,746.882,9.836
3,9,2,2,1.023715842323917,0.936714608107535,0.37346817350716505,4,47,I,33,735.056,8.096
3,9,2,2,1.023715842323917,0.936714608107535,0.37346817350716505,4,47,K,11,973.744,13.755
3,9,2,2,1.023715842323917,0.936714608107535,0.37346817350716505,4,47,K,22,959.225,12.059
3,9,2,2,1.023715842323917,0.936714608107535,0.37346817350716505,4,47,K,33,954.944,11.559
4,14,2,3,0.8422656637061361,0.38228276539969164,0.554661522920229,1,28,D,11,1046.936,10.904
4,14,2,3,0.8422656637061361,0.38228276539969164,0.554661522920229,1,28,D,22,1031.786,9.299
4,14,2,3,0.8422656637061361,0.38228276539969164,0.554661522920229,1,28,D,33,1031.279,9.246
4,14,2,3,0.8422656637061361,0.38228276539969164,0.554661522920229,1,28,G,11,3511.706,10.501
4,14,2,3,0.8422656637061361,0.38228276539969164,0.554661522920229,1,28,G,22,3435.9,8.115
4,14,2,3,0.8422656637061361,0.38228276539969164,0.554661522920229,1,28,G,33,3579.71,12.64
4,14,2,3,0.8422656637061361,0.38228276539969164,0.554661522920229,1,28,I,11,744.379,9.467
4,14,2,3,0.8422656637061361,0.38228276539969164,0.554661522920229,1,28,I,22,749.029,10.151
4,14,2,3,0.8422656637061361,0.38228276539969164,0.554661522920229,1,28,I,33,735.056,8.096
4,14,2,3,0.8422656637061361,0.38228276539969164,0.554661522920229,1,28,K,11,975.55,13.966
4,14,2,3,0.8422656637061361,0.38228276539969164,0.554661522920229,1,28,K,22,959.225,12.059
4,14,2,3,0.8422656637061361,0.38228276539969164,0.554661522920229,1,28,K,33,943.286,10.197
5,12,2,3,1.5913074082793683,0.2407864779661967,0.5878456099557895,4,15,D,11,1046.936,10.904
5,12,2,3,1.5913074082793683,0.2407864779661967,0.5878456099557895,4,15,D,22,1027.39,8.834
5,12,2,3,1.5913074082793683,0.2407864779661967,0.5878456099557895,4,15,D,33,1031.279,9.246
5,12,2,3,1.5913074082793683,0.2407864779661967,0.5878456099557895,4,15,G,11,3521.821,10.819
5,12,2,3,1.5913074082793683,0.2407864779661967,0.5878456099557895,4,15,G,22,3574.637,12.481
5,12,2,3,1.5913074082793683,0.2407864779661967,0.5878456099557895,4,15,G,33,3482.56,9.583
5,12,2,3,1.5913074082793683,0.2407864779661967,0.5878456099557895,4,15,I,11,759.643,11.712
5,12,2,3,1.5913074082793683,0.2407864779661967,0.5878456099557895,4,15,I,22,736.435,8.299
5,12,2,3,1.5913074082793683,0.2407864779661967,0.5878456099557895,4,15,I,33,735.056,8.096
5,12,2,3,1.5913074082793683,0.2407864779661967,0.5878456099557895,4,15,K,11,983.461,14.89
5,12,2,3,1.5913074082793683,0.2407864779661967,0.5878456099557895,4,15,K,22,959.225,12.059
5,12,2,3,1.5913074082793683,0.2407864779661967,0.5878456099557895,4,15,K,33,943.286,10.197
6,6,1,4,1.1597682715301314,0.4640133877774359,0.677506142301577,2,56,D,11,1033.563,9.488
6,6,1,4,1.1597682715301314,0.4640133877774359,0.677506142301577,2,56,D,22,1031.786,9.299
6,6,1,4,1.1597682715301314,0.4640133877774359,0.677506142301577,2,56,D,33,1033.355,9.466
6,6,1,4,1.1597682715301314,0.4640133877774359,0.677506142301577,2,56,G,11,3521.821,10.819
6,6,1,4,1.1597682715301314,0.4640133877774359,0.677506142301577,2,56,G,22,3516.675,10.657
6,6,1,4,1.1597682715301314,0.4640133877774359,0.677506142301577,2,56,G,33,3529.572,11.063
6,6,1,4,1.1597682715301314,0.4640133877774359,0.677506142301577,2,56,I,11,739.689,8.778
6,6,1,4,1.1597682715301314,0.4640133877774359,0.677506142301577,2,56,I,22,746.882,9.836
6,6,1,4,1.1597682715301314,0.4640133877774359,0.677506142301577,2,56,I,33,735.056,8.096
6,6,1,4,1.1597682715301314,0.4640133877774359,0.677506142301577,2,56,K,11,955.863,11.666
6,6,1,4,1.1597682715301314,0.4640133877774359,0.677506142301577,2,56,K,22,959.225,12.059
6,6,1,4,1.1597682715301314,0.4640133877774359,0.677506142301577,2,56,K,33,954.944,11.559
7,13,4,4,1.0365149713171733,0.8669397010496103,0.5200680438979062,2,26,D,11,1046.936,10.904
7,13,4,4,1.0365149713171733,0.8669397010496103,0.5200680438979062,2,26,D,22,1031.786,9.299
7,13,4,4,1.0365149713171733,0.8669397010496103,0.5200680438979062,2,26,D,33,1031.279,9.246
7,13,4,4,1.0365149713171733,0.8669397010496103,0.5200680438979062,2,26,G,11,3521.821,10.819
7,13,4,4,1.0365149713171733,0.8669397010496103,0.5200680438979062,2,26,G,22,3435.9,8.115
7,13,4,4,1.0365149713171733,0.8669397010496103,0.5200680438979062,2,26,G,33,3482.56,9.583
7,13,4,4,1.0365149713171733,0.8669397010496103,0.5200680438979062,2,26,I,11,744.379,9.467
7,13,4,4,1.0365149713171733,0.8669397010496103,0.5200680438979062,2,26,I,22,749.029,10.151
7,13,4,4,1.0365149713171733,0.8669397010496103,0.5200680438979062,2,26,I,33,735.056,8.096
7,13,4,4,1.0365149713171733,0.8669397010496103,0.5200680438979062,2,26,K,11,975.55,13.966
7,13,4,4,1.0365149713171733,0.8669397010496103,0.5200680438979062,2,26,K,22,959.225,12.059
7,13,4,4,1.0365149713171733,0.8669397010496103,0.5200680438979062,2,26,K,33,943.286,10.197
8,13,1,2,0.5585381441606,0.8855892260513489,0.4710624471513246,4,19,D,11,1046.936,10.904
8,13,1,2,0.5585381441606,0.8855892260513489,0.4710624471513246,4,19,D,22,1049.069,11.13
8,13,1,2,0.5585381441606,0.8855892260513489,0.4710624471513246,4,19,D,33,1031.279,9.246
8,13,1,2,0.5585381441606,0.8855892260513489,0.4710624471513246,4,19,G,11,3521.821,10.819
8,13,1,2,0.5585381441606,0.8855892260513489,0.4710624471513246,4,19,G,22,3574.637,12.481
